"Año","Mes","Region","Sub_Total"
"2013","1","North America","6125.1688"
"2013","1","North America","20587.4764"
"2013","1","North America","86352.4057"
"2013","1","North America","4228.146"
"2013","1","North America","1366.2229"
"2013","1","Europe","31541.5658"
"2013","1","North America","11605.2572"
"2013","1","North America","44295.8324"
"2013","1","North America","183.9382"
"2013","1","North America","32553.2291"
"2013","1","North America","4228.146"
"2013","1","North America","18993.1049"
"2013","1","North America","24232.7654"
"2013","1","North America","43758.0999"
"2013","1","North America","10335.468"
"2013","1","North America","57027.7694"
"2013","1","North America","32712.378"
"2013","1","North America","537.333"
"2013","1","North America","47271.1253"
"2013","1","North America","41602.4379"
"2013","1","North America","3372.3862"
"2013","1","Europe","19662.661"
"2013","1","Europe","22.794"
"2013","1","North America","823.066"
"2013","1","North America","26975.8649"
"2013","1","North America","1376.4765"
"2013","1","North America","89758.5394"
"2013","1","Europe","47084.1057"
"2013","1","North America","2348.97"
"2013","1","North America","19309.8372"
"2013","1","North America","25725.4118"
"2013","1","North America","22.794"
"2013","1","North America","29669.6029"
"2013","1","North America","1317.6898"
"2013","1","North America","2818.764"
"2013","1","North America","31319.6394"
"2013","1","North America","94.367"
"2013","1","North America","2595.6818"
"2013","1","Europe","33205.2526"
"2013","1","North America","1601.5227"
"2013","1","North America","22612.411"
"2013","1","North America","3916.3167"
"2013","1","North America","1409.382"
"2013","1","North America","2348.97"
"2013","1","North America","34916.4348"
"2013","1","North America","803.0295"
"2013","1","North America","417.9682"
"2013","1","North America","1633.3902"
"2013","1","North America","4228.146"
"2013","1","North America","40310.0159"
"2013","1","North America","26461.1006"
"2013","1","North America","7046.91"
"2013","1","North America","202.332"
"2013","1","North America","396.072"
"2013","1","North America","469.794"
"2013","1","North America","23383.1281"
"2013","1","North America","3792.9456"
"2013","1","North America","17254.0031"
"2013","1","North America","36603.1395"
"2013","1","North America","2527.2998"
"2013","1","North America","209.256"
"2013","1","North America","405.585"
"2013","1","North America","418.8197"
"2013","1","Europe","113.97"
"2013","1","North America","2485.7036"
"2013","1","North America","6577.116"
"2013","1","Europe","1000.4375"
"2013","1","Europe","782.99"
"2013","1","Europe","782.99"
"2013","1","Europe","2049.0982"
"2013","1","Pacific","2071.4196"
"2013","1","North America","782.99"
"2013","1","Pacific","1000.4375"
"2013","1","Pacific","782.99"
"2013","1","Pacific","782.99"
"2013","1","Europe","782.99"
"2013","1","North America","2443.35"
"2013","1","North America","2181.5625"
"2013","1","Pacific","2049.0982"
"2013","1","Pacific","2071.4196"
"2013","1","North America","2071.4196"
"2013","1","North America","1000.4375"
"2013","1","North America","2071.4196"
"2013","1","North America","782.99"
"2013","1","Europe","2071.4196"
"2013","1","Pacific","2181.5625"
"2013","1","Europe","2181.5625"
"2013","1","Pacific","2049.0982"
"2013","1","Pacific","2049.0982"
"2013","1","North America","2071.4196"
"2013","1","Pacific","2181.5625"
"2013","1","Pacific","782.99"
"2013","1","Europe","2443.35"
"2013","1","Europe","2181.5625"
"2013","1","Europe","2181.5625"
"2013","1","Europe","1000.4375"
"2013","1","Pacific","2049.0982"
"2013","1","Pacific","2049.0982"
"2013","2","Europe","2443.35"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2181.5625"
"2013","2","North America","2443.35"
"2013","2","Europe","2049.0982"
"2013","2","Europe","2071.4196"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2049.0982"
"2013","2","North America","2049.0982"
"2013","2","North America","2071.4196"
"2013","2","North America","782.99"
"2013","2","North America","782.99"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","1000.4375"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","2443.35"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2443.35"
"2013","2","North America","1000.4375"
"2013","2","North America","1000.4375"
"2013","2","North America","782.99"
"2013","2","Pacific","2443.35"
"2013","2","Europe","2443.35"
"2013","2","Europe","1000.4375"
"2013","2","Europe","782.99"
"2013","2","Europe","2071.4196"
"2013","2","Pacific","2071.4196"
"2013","2","North America","1000.4375"
"2013","2","North America","2049.0982"
"2013","2","North America","782.99"
"2013","2","Europe","782.99"
"2013","2","Europe","2181.5625"
"2013","2","Europe","782.99"
"2013","2","Europe","782.99"
"2013","2","Europe","2071.4196"
"2013","2","Europe","2049.0982"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2049.0982"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2071.4196"
"2013","2","North America","2071.4196"
"2013","2","Pacific","1000.4375"
"2013","2","Pacific","1000.4375"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","2049.0982"
"2013","2","North America","2049.0982"
"2013","2","North America","782.99"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","2071.4196"
"2013","2","Europe","782.99"
"2013","2","North America","2181.5625"
"2013","2","Pacific","2049.0982"
"2013","2","North America","2071.4196"
"2013","2","Pacific","2443.35"
"2013","2","Europe","2181.5625"
"2013","2","Europe","1000.4375"
"2013","2","Europe","782.99"
"2013","2","Europe","2049.0982"
"2013","2","Pacific","2049.0982"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","782.99"
"2013","2","Europe","2443.35"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2443.35"
"2013","2","Europe","1000.4375"
"2013","2","Europe","782.99"
"2013","2","Europe","2049.0982"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2049.0982"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2049.0982"
"2013","2","North America","2071.4196"
"2013","2","North America","2049.0982"
"2013","2","North America","782.99"
"2013","2","North America","782.99"
"2013","2","North America","2071.4196"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","2443.35"
"2013","2","Pacific","782.99"
"2013","2","Pacific","782.99"
"2013","2","Europe","2443.35"
"2013","2","Europe","2049.0982"
"2013","2","Pacific","2049.0982"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2049.0982"
"2013","2","North America","2071.4196"
"2013","2","Pacific","2181.5625"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2181.5625"
"2013","2","Europe","782.99"
"2013","2","North America","2443.35"
"2013","2","Europe","2049.0982"
"2013","2","Europe","2071.4196"
"2013","2","Pacific","2049.0982"
"2013","2","North America","2049.0982"
"2013","2","Pacific","782.99"
"2013","2","Europe","2443.35"
"2013","2","North America","2181.5625"
"2013","2","North America","2071.4196"
"2013","2","North America","2071.4196"
"2013","2","Pacific","2443.35"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2049.0982"
"2013","2","North America","1000.4375"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","2181.5625"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2443.35"
"2013","2","Europe","2443.35"
"2013","2","Europe","2049.0982"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2049.0982"
"2013","2","North America","2071.4196"
"2013","2","Pacific","1000.4375"
"2013","2","Pacific","2181.5625"
"2013","2","Europe","2443.35"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2443.35"
"2013","2","Europe","1000.4375"
"2013","2","North America","2181.5625"
"2013","2","Europe","2071.4196"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2049.0982"
"2013","2","Pacific","2049.0982"
"2013","2","North America","2049.0982"
"2013","2","North America","2071.4196"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","782.99"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2443.35"
"2013","2","Europe","1000.4375"
"2013","2","Europe","782.99"
"2013","2","Europe","2049.0982"
"2013","2","Europe","2071.4196"
"2013","2","Pacific","2071.4196"
"2013","2","North America","1000.4375"
"2013","2","North America","2071.4196"
"2013","2","Pacific","2443.35"
"2013","2","Pacific","1000.4375"
"2013","2","Pacific","782.99"
"2013","2","Europe","2443.35"
"2013","2","Europe","1000.4375"
"2013","2","Europe","782.99"
"2013","2","Europe","2049.0982"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2049.0982"
"2013","2","North America","2049.0982"
"2013","2","North America","782.99"
"2013","2","North America","782.99"
"2013","2","Pacific","1000.4375"
"2013","2","Pacific","782.99"
"2013","2","North America","2181.5625"
"2013","2","Pacific","2071.4196"
"2013","2","North America","1000.4375"
"2013","2","North America","782.99"
"2013","2","Pacific","2443.35"
"2013","2","Europe","1000.4375"
"2013","2","Europe","1000.4375"
"2013","2","Europe","2049.0982"
"2013","2","Europe","2071.4196"
"2013","2","North America","1000.4375"
"2013","2","Pacific","782.99"
"2013","2","Pacific","782.99"
"2013","2","Europe","2443.35"
"2013","2","Europe","2049.0982"
"2013","2","Pacific","2049.0982"
"2013","2","Pacific","2049.0982"
"2013","2","Pacific","2049.0982"
"2013","2","Pacific","2181.5625"
"2013","2","Europe","2181.5625"
"2013","2","Europe","782.99"
"2013","2","North America","1000.4375"
"2013","2","North America","2049.0982"
"2013","2","North America","782.99"
"2013","2","Europe","2443.35"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2071.4196"
"2013","2","North America","2071.4196"
"2013","2","Europe","782.99"
"2013","2","Pacific","2071.4196"
"2013","2","North America","2049.0982"
"2013","2","North America","2071.4196"
"2013","2","North America","782.99"
"2013","2","North America","782.99"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","782.99"
"2013","2","Europe","2049.0982"
"2013","2","Pacific","2071.4196"
"2013","2","North America","782.99"
"2013","2","North America","782.99"
"2013","2","Europe","2443.35"
"2013","2","Europe","2443.35"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2049.0982"
"2013","2","Europe","782.99"
"2013","2","Europe","782.99"
"2013","2","Pacific","2049.0982"
"2013","2","Pacific","2049.0982"
"2013","2","North America","2049.0982"
"2013","2","Pacific","2443.35"
"2013","2","Pacific","2443.35"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","782.99"
"2013","2","Europe","2443.35"
"2013","2","Europe","782.99"
"2013","2","Pacific","2071.4196"
"2013","2","North America","2071.4196"
"2013","2","North America","2071.4196"
"2013","2","North America","782.99"
"2013","2","North America","782.99"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","2181.5625"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2443.35"
"2013","2","Europe","2443.35"
"2013","2","North America","2181.5625"
"2013","2","Pacific","2049.0982"
"2013","2","Pacific","2049.0982"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2071.4196"
"2013","2","Pacific","2443.35"
"2013","2","Pacific","1000.4375"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2443.35"
"2013","2","Europe","2181.5625"
"2013","2","Europe","2071.4196"
"2013","2","North America","2049.0982"
"2013","2","North America","1000.4375"
"2013","2","North America","2071.4196"
"2013","2","Pacific","2181.5625"
"2013","2","Pacific","2443.35"
"2013","2","Pacific","2181.5625"
"2013","2","North America","78175.0524"
"2013","2","North America","32230.2682"
"2013","2","North America","4226.4567"
"2013","2","North America","44.994"
"2013","2","North America","33587.773"
"2013","2","North America","73963.2625"
"2013","2","North America","39283.2714"
"2013","2","North America","88328.0713"
"2013","2","North America","1691.3283"
"2013","2","Europe","458.7732"
"2013","2","North America","47965.2654"
"2013","2","North America","36206.1428"
"2013","2","Europe","39666.1085"
"2013","2","Europe","4336.8572"
"2013","2","North America","213.552"
"2013","2","North America","45571.035"
"2013","2","North America","89596.3322"
"2013","2","North America","6016.6542"
"2013","2","North America","7907.5701"
"2013","2","North America","2131.8743"
"2013","2","North America","43579.4597"
"2013","2","North America","324.4527"
"2013","2","North America","80512.2219"
"2013","2","North America","75104.6539"
"2013","2","North America","4228.146"
"2013","2","North America","249.54"
"2013","2","North America","281.9162"
"2013","2","North America","59222.562"
"2013","2","North America","49152.4316"
"2013","2","North America","5373.1714"
"2013","2","North America","37216.7222"
"2013","2","North America","6712.194"
"2013","2","North America","4030.2867"
"2013","2","Europe","669.0919"
"2013","2","North America","36114.8778"
"2013","2","North America","86085.8004"
"2013","2","North America","44.994"
"2013","2","North America","469.794"
"2013","2","North America","2886.303"
"2013","2","North America","37997.662"
"2013","2","North America","1328.8962"
"2013","2","Europe","4471.212"
"2013","2","North America","107.988"
"2013","2","North America","45918.6785"
"2013","2","North America","42502.1691"
"2013","2","North America","123.2826"
"2013","2","North America","183.9382"
"2013","2","North America","1516.1703"
"2013","2","North America","38642.3176"
